Mecanismo de Participación Social en Guarderías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resultados de las visitas realizadas (abril-noviembre 2022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. ,Mes,OOAD,Localidad,Esquema,Número,Nombre,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Puntos máximos,Puntos alcanzados,%,No. de Padres,Horas 
93,abr-22,25SINALOA                        ,25006CULIACÁN      ,U,1544,"Guardería Infantil de Colores, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
94,abr-22,25SINALOA                        ,25012MAZATLÁN ,U,1625,"Colegio BEGSU de Mazatlán, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
95,abr-22,25SINALOA                        ,25006CULIACÁN      ,Y,13,"Estancia Infantil Crisantemos, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
96,abr-22,26SONORA                             ,26018CAJEME ,U,117,C.D.I. 51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,39,38,97.44%,4,8
97,abr-22,26SONORA                             ,26018CAJEME ,U,385,C.D.I. 44 de Cuidad Obregon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,39,38,97.44%,6,12
98,abr-22,26SONORA                             ,26029GUAYMAS,U,799,Guardería La Casa Bonita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
99,abr-22,26SONORA                             ,26018CAJEME ,U,802,Guardería Participativa CANACO II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,39,38,97.44%,3,6
100,abr-22,26SONORA                             ,26030HERMOSILLO  ,U,927,Aprendiendo a Crecer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
101,abr-22,26SONORA                             ,26030HERMOSILLO  ,U,930,Momentos Felices,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
102,abr-22,26SONORA                             ,26030HERMOSILLO  ,U,941,Estancia Infantil Sonrisitas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,39,37,94.87%,3,6
103,abr-22,26SONORA                             ,26030HERMOSILLO  ,U,947,Juegos y Sonrisas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,7,14
104,abr-22,28TAMAULIPAS                         ,28041VICTORIA ,U,116,Estancia Infantil Bugambilias,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
105,abr-22,28TAMAULIPAS                         ,28038TAMPICO    ,U,1029,Creciendo Feliz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
106,abr-22,28TAMAULIPAS                         ,28038TAMPICO    ,U,1163,Creciendo Feliz Sección Lomas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
107,abr-22,28TAMAULIPAS                         ,28032REYNOSA,U,1197,Guardería Infantil El Mundo de los Niños,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,33,84.62%,6,12
108,abr-22,29TLAXCALA                           ,29005APIZACO ,U,434,"La Casita Encantada de Apizaco, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
109,abr-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30193VERACRUZ           ,U,514,Mariposa II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
110,abr-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30141SAN ANDRÉS TUXTLA,U,519,Guardería Participativa No. 41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
111,abr-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30102MARTÍNEZ DE LA TORRE                            ,U,523,Niños en Acción,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
112,abr-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30011ALVARADO,U,1011,Catalina Rosas Tiburcio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
113,abr-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30044CÓRDOBA,U,353,Gotita de Amor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,37,94.87%,6,12
114,abr-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30039COATZACOALCOS,U,645,Guardería Peques,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
115,abr-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30039COATZACOALCOS,U,1400,Guardería Brincos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,5,10
116,abr-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30039COATZACOALCOS,U,1597,Guardería Puerto México,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,6,12
117,abr-22,31YUCATÁN                        ,31050MÉRIDA,U,917,Guardería Participativa Cámara de Comercio de Mérida,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
118,abr-22,31YUCATÁN                        ,31050MÉRIDA,U,918,Guarderias del Mayab Los Periquitos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
119,abr-22,32ZACATECAS       ,32017GUADALUPE     ,U,115,"Guardería Centenaro de Rotary, S.C.",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,6,12
120,may-22,09CIUDAD DE MÉXICO,09005GUSTAVO A. MADERO,U,621,"Dasheen, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
121,may-22,09CIUDAD DE MÉXICO,09005GUSTAVO A. MADERO,U,699,Los Pequeños Genios II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
122,may-22,09CIUDAD DE MÉXICO,09017VENUSTIANO CARRANZA,U,1403,Topalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,36,92.31%,6,12
123,may-22,09CIUDAD DE MÉXICO,09015CUAUHTÉMOC,U,1407,Los Pequeños Genios III,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,36,92.31%,3,6
124,may-22,09CIUDAD DE MÉXICO,09016MIGUEL HIDALGO,U,622,CENDI Hamelin,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,36,92.31%,5,10
125,may-22,09CIUDAD DE MÉXICO,09003COYOACÁN,U,50,King's Dominion Estancia Infantil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
126,may-22,09CIUDAD DE MÉXICO,09010ÁLVARO OBREGÓN,U,1410,Centro de Desarrollo Infantil Amsterdam,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,37,94.87%,8,16
127,may-22,09CIUDAD DE MÉXICO,09014BENITO JUÁREZ,U,741,CENDI Caramelo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
128,may-22,09CIUDAD DE MÉXICO,09012TLALPAN,U,45,Centro de Desarrollo Infantil Pedregal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,37,94.87%,7,14
129,may-22,09CIUDAD DE MÉXICO,09013XOCHIMILCO,U,62,Mágico de los Niños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
130,may-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,15,"CENDI Abedul, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
131,may-22,02BAJA CALIFORNIA     ,02004TIJUANA,U,379,Estancia Infantil San Quintin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
132,may-22,02BAJA CALIFORNIA     ,02003TECATE,U,380,Estancia Alegre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,4,8
133,may-22,02BAJA CALIFORNIA     ,02002MEXICALI,U,384,Guardería Mi Casita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
134,may-22,02BAJA CALIFORNIA     ,02004TIJUANA,U,674,Villa Alegre Infantil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
135,may-22,02BAJA CALIFORNIA     ,02005PLAYAS DE ROSARITO,U,676,Villa Infantil de Rosarito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
136,may-22,02BAJA CALIFORNIA     ,02002MEXICALI,U,21,Estancia Infantil Guadalupe Victoria,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
137,may-22,03BAJA CALIFORNIA SUR      ,03008LOS CABOS,U,1499,Centro Infantil Cabo San Lucas,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,7,14
138,may-22,03BAJA CALIFORNIA SUR      ,03003LA PAZ,U,24,"Estancia Infantil ""Antonio Unzón V"", A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
139,may-22,03BAJA CALIFORNIA SUR      ,03003LA PAZ,U,1340,"Estancia Infantil Estrellita de la Paz, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,5,10
140,may-22,04CAMPECHE                           ,04002CAMPECHE,U,1369,Piccolino,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
141,may-22,07CHIAPAS                            ,07089TAPACHULA,U,135,Montessori Rondinella,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,6,12
142,may-22,07CHIAPAS                            ,07078SAN CRISTOBAL DE LAS CASAS,U,543,Estacnias y Academias Infantiles de San Cristóbal de las Casas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
143,may-22,07CHIAPAS                            ,07065PALENQUE,U,1632,"Centro de Desarrollo Infantil Pequeños Gigantes, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
144,may-22,08CHIHUAHUA                          ,08036JIMÉNEZ,U,402,Estancia Infantil Alas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
145,may-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,425,Centro Infantil Carameloss,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
146,may-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,474,Centro de Desarrollo Integral Infantil de Chihuahua,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
147,may-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,477,Estancia Infantil Crece,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
148,may-22,08CHIHUAHUA                          ,08037JUÁREZ,U,480,Mi mundo de Colores,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
149,may-22,08CHIHUAHUA                          ,08017CUAUHTÉMOC,U,484,"Estancias Infantiles Tarahumara ll, A.C.",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,7,14
150,may-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,535,Desarrollo Integral de Las Américas,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,3,6
151,may-22,08CHIHUAHUA                          ,08021DELICIAS,U,1228,Estancia Infantil Carita Feliz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,4,8
152,may-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,1618,Guardería Fundación Grupo Bafar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
153,may-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,1619,Pequeños Genios Reliz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,39,38,97.44%,4,8
154,may-22,08CHIHUAHUA                          ,08021DELICIAS,U,399,Guardería CANACO Delicias,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
155,may-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,403,Guarderías Diamante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
156,may-22,08CHIHUAHUA                          ,08037JUÁREZ,U,1296,Tury II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
157,may-22,08CHIHUAHUA                          ,08037JUÁREZ,U,1456,Tury Riveras,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,6,12
158,may-22,05COAHUILA                           ,05031SAN BUENAVENTURA,U,195,"Guardería Cristy, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
159,may-22,05COAHUILA                           ,05035TORREÓN,U,283,"Instituto Canadiense Mexicano, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
160,may-22,05COAHUILA                           ,05035TORREÓN,U,286,Guardería Mundo Feliz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,39,38,97.44%,5,10
161,may-22,05COAHUILA                           ,05025PIEDRAS NEGRAS,U,860,"Instituto de las Américas, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
162,may-22,05COAHUILA                           ,05030SALTILLO,U,862,Estancia Infantil 2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
163,may-22,05COAHUILA                           ,05030SALTILLO,U,1366,Abejitas Aprendo Jugando,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
164,may-22,05COAHUILA                           ,05035TORREÓN,U,98,"Guardería Infantil Peques, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
165,may-22,06COLIMA                             ,06001ARMERÍA,U,1140,"La Estancia para Menores de Armería, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
166,may-22,06COLIMA                             ,06010VILLA DE ÁLVAREZ,U,1141,"Guardería Villa de Álvarez, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
167,may-22,06COLIMA                             ,06002COLIMA,U,1133,"Guardería y Jardín de Niños Primavera, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,3,6
168,may-22,10DURANGO                            ,10005DURANGO,U,1248,Gussy          ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
169,may-22,10DURANGO                            ,10005DURANGO,Y,6,Estancia Infantil Alegría,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
170,may-22,10DURANGO                            ,10007GÓMEZ PALACIO,U,583,"Asociación Pro-Desarrollo de la Niñez de la Colonia Fidel Velázquez de Gómez Palacio, A.C.",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,4,8
171,may-22,15MÉXICO,15104TLALNEPANTLA DE BAZ,U,605,"Instituto para El Desarrollo Integral del Niño, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,37,94.87%,4,8
172,may-22,15MÉXICO,15104TLALNEPANTLA DE BAZ,U,607,"Estancia Infantil del Bosque, S.C.",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,37,94.87%,7,14
173,may-22,15MÉXICO,15099TEXCOCO,U,609,"Olloqui y González, S.A. de C.V.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
174,may-22,15MÉXICO,15039IXTAPALUCA,U,611,"Guardería Los Héroes, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
175,may-22,15MÉXICO,15091TEOLOYUCAN,U,613,"Gadfi, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,39,38,97.44%,6,12
176,may-22,15MÉXICO,15033ECATEPEC DE MORELOS,U,615,"Centro Infantil Nuevo Milenio, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
177,may-22,15MÉXICO,15033ECATEPEC DE MORELOS,U,616,"Centro Educativo Infantil Karpeti, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
178,may-22,15MÉXICO,15081TECAMAC,U,617,"Zona Abierta para El Bienestar Infantil, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
179,may-22,15MÉXICO,15076SAN MATEO ATENCO,U,1645,"""VILLA EDUCATIVA LA PRAIRIE SAN MATEO",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
180,may-22,11GUANAJUATO                         ,11003SAN MIGUEL DE ALLENDE,U,111,CENDI Raíces,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
181,may-22,11GUANAJUATO                         ,11007CELAYA,U,409,La Llave del Tesoro,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
182,may-22,11GUANAJUATO                         ,11020LEÓN,U,1155,Mundo Mágico,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
183,may-22,11GUANAJUATO                         ,11020LEÓN,U,1205,A + B     ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
184,may-22,11GUANAJUATO                         ,11020LEÓN,U,1230,Angelitos de Mamá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
185,may-22,11GUANAJUATO                         ,11037SILAO DE LA VICTORIA       ,U,1610,Bombinos Silao,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
186,may-22,11GUANAJUATO                         ,11037SILAO DE LA VICTORIA       ,E,3,Guardería Denso,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
187,may-22,11GUANAJUATO                         ,11020LEÓN,U,103,CENDI la Juliana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,7,14
